"comment_code","name","category","kana","valid_from","valid_to","change_type","raw_record"
"151","退院先　一般病棟（急性期病棟への転院・転棟）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTUxIiwiMjIiLCLpgIDpmaLlhYjjgIDkuIDoiKznl4Xmo5/vvIjmgKXmgKfmnJ/nl4Xmo5/jgbjjga7ou6LpmaLjg7vou6Lmo5/vvIkiLCIxNyIsIu++gO+9su+9su++ne+9u++9t++9su+9r+++iu++n+++ne++i+++nu+9ru+9s+++hO+9syIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDAwMDE1MSIsIjE4MzAwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"152","退院先　他の病棟（急性期医療を担う保険医療機関の一般病棟以外）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTUyIiwiMzEiLCLpgIDpmaLlhYjjgIDku5bjga7nl4Xmo5/vvIjmgKXmgKfmnJ/ljLvnmYLjgpLmi4XjgYbkv53pmbrljLvnmYLmqZ/plqLjga7kuIDoiKznl4Xmo5/ku6XlpJbvvIkiLCIxNCIsIu++gO+9su+9su++ne+9u++9t+++gO++ie++i+++nu+9ru+9s+++hO+9syIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDAwMDE1MiIsIjE4MzEwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"153","退院先　介護老人保健施設","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTUzIiwiMTIiLCLpgIDpmaLlhYjjgIDku4vorbfogIHkurrkv53lgaXmlr3oqK0iLCIyMCIsIu++gO+9su+9su++ne+9u++9t++9tu+9su+9uu++nu++m++9s++9vO++nu++ne++ju+9ue++ne+9vO+9viIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDAwMDE1MyIsIjE4MzIwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"154","退院先　特別養護老人ホーム","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTU0IiwiMTMiLCLpgIDpmaLlhYjjgIDnibnliKXppIrorbfogIHkurrjg5vjg7zjg6AiLCIyMCIsIu++gO+9su+9su++ne+9u++9t+++hO+9uO++je++nu++gu++lu+9s++9uu++nu++m++9s++9vO++nu++nSIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDAwMDE1NCIsIjE4MzMwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"155","退院先　有料老人ホーム等","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTU1IiwiMTIiLCLpgIDpmaLlhYjjgIDmnInmlpnogIHkurrjg5vjg7zjg6DnrYkiLCIyMCIsIu++gO+9su+9su++ne+9u++9t+++le+9s+++mO+9ru+9s+++m++9s++9vO++nu++ne++ju+9sO++ke++hCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMjAyNDA2MDEiLCI5OTk5OTk5OSIsIjgyMDAwMDE1NSIsIjE4MzQwMDAwIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"156","退院先　自宅","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTU2IiwiNiIsIumAgOmZouWFiOOAgOiHquWuhSIsIjEwIiwi776A772y772y776d772777237728776e776A7724IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTU2IiwiMTgzNTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"157","退院先　死亡","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTU3IiwiNiIsIumAgOmZouWFiOOAgOatu+S6oSIsIjEwIiwi776A772y772y776d772777237728776O776e772zIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTU3IiwiMTgzNjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"166","（精減）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTY2IiwiNCIsIu+8iOeyvua4m++8iSIsIjUiLCLvvb7vvbLvvbnvvp7vvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNjYiLCIxODM4MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"171","（加評）","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTcxIiwiNCIsIu+8iOWKoOiple+8iSIsIjQiLCLvvbbvvovvva7vvbMiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzEiLCIxODM5MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"172","ファイバーポスト","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTcyIiwiOCIsIuODleOCoeOCpOODkOODvOODneOCueODiCIsIjEwIiwi776M772n772y776K776e772w776O776f7729776EIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTcyIiwiMTg0MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"173","ＡＤＬ合計得点　　０点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTczIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJDngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTDvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzMiLCIxODQxMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"174","ＡＤＬ合計得点　　１点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTc0IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJHngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTHvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzQiLCIxODQyMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"175","ＡＤＬ合計得点　　２点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTc1IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJLngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTLvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzUiLCIxODQzMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"176","ＡＤＬ合計得点　　３点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTc2IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJPngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTPvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzYiLCIxODQ0MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"177","ＡＤＬ合計得点　　４点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTc3IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJTngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTTvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzciLCIxODQ1MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"178","ＡＤＬ合計得点　　５点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTc4IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJXngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTXvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzgiLCIxODQ2MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"179","ＡＤＬ合計得点　　６点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTc5IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJbngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTbvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxNzkiLCIxODQ3MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"180","ＡＤＬ合計得点　　７点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTgwIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJfngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTfvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxODAiLCIxODQ4MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"181","ＡＤＬ合計得点　　８点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTgxIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJjngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTjvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxODEiLCIxODQ5MDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"182","ＡＤＬ合計得点　　９点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTgyIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDjgIDvvJnngrkiLCIxNSIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTnvvoPvvp0iLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI4MjAwMDAxODIiLCIxODUwMDAwMCIsIiIsIiIsIiIsIiIsIiIsIiI="
"183","ＡＤＬ合計得点　１０点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTgzIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJDngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTEw776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTgzIiwiMTg1MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"184","ＡＤＬ合計得点　１１点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTg0IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJHngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTEx776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTg0IiwiMTg1MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"185","ＡＤＬ合計得点　１２点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTg1IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJLngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTEy776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTg1IiwiMTg1MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"186","ＡＤＬ合計得点　１３点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTg2IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJPngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTEz776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTg2IiwiMTg1NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"187","ＡＤＬ合計得点　１４点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTg3IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJTngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTE0776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTg3IiwiMTg1NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"188","ＡＤＬ合計得点　１５点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTg4IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJXngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTE1776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTg4IiwiMTg1NjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"189","ＡＤＬ合計得点　１６点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTg5IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJbngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTE2776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTg5IiwiMTg1NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"190","ＡＤＬ合計得点　１７点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTkwIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJfngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTE3776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTkwIiwiMTg1ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"191","ＡＤＬ合計得点　１８点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTkxIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJjngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTE4776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTkxIiwiMTg1OTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"192","ＡＤＬ合計得点　１９点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTkyIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJHvvJnngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTE5776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTkyIiwiMTg2MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"193","ＡＤＬ合計得点　２０点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTkzIiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJLvvJDngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTIw776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTkzIiwiMTg2MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"194","ＡＤＬ合計得点　２１点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTk0IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJLvvJHngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTIx776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTk0IiwiMTg2MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"195","ＡＤＬ合計得点　２２点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTk1IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJLvvJLngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTIy776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTk1IiwiMTg2MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"196","ＡＤＬ合計得点　２３点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTk2IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJLvvJPngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTIz776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTk2IiwiMTg2NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"197","ＡＤＬ合計得点　２４点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTk3IiwiMTEiLCLvvKHvvKTvvKzlkIjoqIjlvpfngrnjgIDvvJLvvJTngrkiLCIxNiIsIkFETO+9uu++nu+9s++9ue+9su++hO+9uO++g+++nTI0776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTk3IiwiMTg2NTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"198","ＡＤＬａ　ベッド上の可動性　０点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTk4IiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJDngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTk4IiwiMTg2NjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"199","ＡＤＬａ　ベッド上の可動性　１点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMTk5IiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJHngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMTk5IiwiMTg2NzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"200","ＡＤＬａ　ベッド上の可動性　２点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjAwIiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJLngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbIyIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjAwIiwiMTg2ODAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"201","ＡＤＬａ　ベッド上の可動性　３点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjAxIiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJPngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjAxIiwiMTg2OTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"202","ＡＤＬａ　ベッド上の可動性　４点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjAyIiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJTngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbI0IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjAyIiwiMTg3MDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"203","ＡＤＬａ　ベッド上の可動性　５点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjAzIiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJXngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbI1IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjAzIiwiMTg3MTAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"204","ＡＤＬａ　ベッド上の可動性　６点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjA0IiwiMTYiLCLvvKHvvKTvvKzvvYHjgIDjg5njg4Pjg4nkuIrjga7lj6/li5XmgKfjgIDvvJbngrkiLCIyMCIsIkFETGHvvo3vvp7vva/vvoTvvbzvvp7vva7vvbPvvonvvbbvvoTvvp7vvbPvvb7vvbI2IiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjA0IiwiMTg3MjAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"205","ＡＤＬｂ　移乗　０点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjA1IiwiMTAiLCLvvKHvvKTvvKzvvYLjgIDnp7vkuZfjgIDvvJDngrkiLCIxMiIsIkFETGLvvbLvvbzvvp7vva7vvbMw776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjA1IiwiMTg3MzAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
"206","ＡＤＬｂ　移乗　１点","0","0","0","0","0","IjAiLCJDIiwiOCIsIjIwIiwiMjA2IiwiMTAiLCLvvKHvvKTvvKzvvYLjgIDnp7vkuZfjgIDvvJHngrkiLCIxMiIsIkFETGLvvbLvvbzvvp7vva7vvbMx776D776dIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIyMDI0MDYwMSIsIjk5OTk5OTk5IiwiODIwMDAwMjA2IiwiMTg3NDAwMDAiLCIiLCIiLCIiLCIiLCIiLCIi"
