"drug_code","name","kana","unit","price","form","manufacturer","valid_from"
"610408294","10","ツムラの生薬サイシン","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｻｲｼﾝ","ｇ","Y"
"610408295","11","ツムラの生薬サンシュユ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｻﾝｼｭﾕ","ｇ","Y"
"610408296","11","ツムラの生薬サンショウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｻﾝｼｮｳ","ｇ","Y"
"610408297","10","ツムラの生薬サンシシ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｻﾝｼｼ","ｇ","Y"
"610408298","10","ツムラの生薬サンヤク","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｻﾝﾔｸ","ｇ","Y"
"610408299","11","ツムラの生薬シャクヤク","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｼｬｸﾔｸ","ｇ","Y"
"610408300","11","ツムラの生薬シャゼンシ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｼｬｾﾞﾝｼ","ｇ","Y"
"610408302","12","ツムラの生薬ショウキョウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｼｮｳｷｮｳ","ｇ","Y"
"610408304","10","ツムラの生薬セッコウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｾｯｺｳ","ｇ","Y"
"610408305","11","ツムラの生薬センキュウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｾﾝｷｭｳ","ｇ","Y"
"610408307","11","ツムラの生薬ソウハクヒ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｿｳﾊｸﾋ","ｇ","Y"
"610408308","11","ツムラの生薬ソウジュツ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｿｳｼﾞｭﾂ","ｇ","Y"
"610408309","9","ツムラの生薬ソヨウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｿﾖｳ","ｇ","Y"
"610408310","10","ツムラの生薬タイソウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾀｲｿｳ","ｇ","Y"
"610408311","10","ツムラの生薬タクシャ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾀｸｼｬ","ｇ","Y"
"610408312","10","ツムラの生薬チョウジ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾁｮｳｼﾞ","ｇ","Y"
"610408313","10","ツムラの生薬チョレイ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾁｮﾚｲ","ｇ","Y"
"610408314","8","ツムラの生薬チモ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾁﾓ","ｇ","Y"
"610408315","9","ツムラの生薬チンピ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾁﾝﾋﾟ","ｇ","Y"
"610408316","9","ツムラの生薬トウキ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾄｳｷ","ｇ","Y"
"610408317","10","ツムラの生薬トウニン","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾄｳﾆﾝ","ｇ","Y"
"610408318","10","ツムラの生薬ニンジン","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾆﾝｼﾞﾝ","ｇ","Y"
"610408319","9","ツムラの生薬ハッカ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾊｯｶ","ｇ","Y"
"610408320","9","ツムラの生薬ハンゲ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾊﾝｹﾞ","ｇ","Y"
"610408321","9","ツムラの生薬マオウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾏｵｳ","ｇ","Y"
"610408323","10","ツムラの生薬モクツウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾓｸﾂｳ","ｇ","Y"
"610408324","11","ツムラの生薬ヨクイニン","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾖｸｲﾆﾝ","ｇ","Y"
"610408325","11","ツムラの生薬リュウコツ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾘｭｳｺﾂ","ｇ","Y"
"610408327","11","ツムラの生薬レンギョウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾚﾝｷﾞｮｳ","ｇ","Y"
"610408328","10","ツムラの生薬ゴシュユ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｺﾞｼｭﾕ","ｇ","Y"
"610408329","9","ツムラの生薬ゴシツ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｺﾞｼﾂ","ｇ","Y"
"610408330","9","ツムラの生薬ゴミシ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｺﾞﾐｼ","ｇ","Y"
"610408331","9","ツムラの生薬ジオウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸｼﾞｵｳ","ｇ","Y"
"610408332","10","ツムラの生薬ダイオウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾀﾞｲｵｳ","ｇ","Y"
"610408333","12","ツムラの生薬バクモンドウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾊﾞｸﾓﾝﾄﾞｳ","ｇ","Y"
"610408334","10","ツムラの生薬ビャクシ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾋﾞｬｸｼ","ｇ","Y"
"610408335","12","ツムラの生薬ビャクジュツ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾋﾞｬｸｼﾞｭﾂ","ｇ","Y"
"610408337","11","ツムラの生薬ブクリョウ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾌﾞｸﾘｮｳ","ｇ","Y"
"610408338","9","ツムラの生薬ボウイ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾎﾞｳｲ","ｇ","Y"
"610408339","10","ツムラの生薬ボタンピ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾎﾞﾀﾝﾋﾟ","ｇ","Y"
"610408340","9","ツムラの生薬ボレイ","33","1","ﾂﾑﾗﾉｼｮｳﾔｸﾎﾞﾚｲ","ｇ","Y"
"610408352","9","トチモトのアキョウ","33","1","ﾄﾁﾓﾄﾉｱｷｮｳ","ｇ","Y"
"610408353","11","トチモトのアセンヤク末","33","1","ﾄﾁﾓﾄﾉｱｾﾝﾔｸﾏﾂ","ｇ","Y"
"610408354","9","トチモトのアマチャ","33","1","ﾄﾁﾓﾄﾉｱﾏﾁｬ","ｇ","Y"
"610408355","10","トチモトのアマチャ末","33","1","ﾄﾁﾓﾄﾉｱﾏﾁｬﾏﾂ","ｇ","Y"
"610408356","9","トチモトのアロエ末","33","1","ﾄﾁﾓﾄﾉｱﾛｴﾏﾂ","ｇ","Y"
"610408358","10","トチモトのウイキョウ","33","1","ﾄﾁﾓﾄﾉｳｲｷｮｳ","ｇ","Y"
"610408359","10","トチモトのウワウルシ","33","1","ﾄﾁﾓﾄﾉｳﾜｳﾙｼ","ｇ","Y"
"610408360","9","トチモトのエイジツ","33","1","ﾄﾁﾓﾄﾉｴｲｼﾞﾂ","ｇ","Y"
"610408361","10","トチモトのエイジツ末","33","1","ﾄﾁﾓﾄﾉｴｲｼﾞﾂﾏﾂ","ｇ","Y"
"610408362","10","トチモトのエンゴサク","33","1","ﾄﾁﾓﾄﾉｴﾝｺﾞｻｸ","ｇ","Y"
"610408363","9","トチモトのオウレン","33","1","ﾄﾁﾓﾄﾉｵｳﾚﾝ","ｇ","Y"
"610408364","10","トチモトのオウレン末","33","1","ﾄﾁﾓﾄﾉｵｳﾚﾝﾏﾂ","ｇ","Y"
"610408365","8","トチモトのオウギ","33","1","ﾄﾁﾓﾄﾉｵｳｷﾞ","ｇ","Y"
"610408366","9","トチモトのオウゴン","33","1","ﾄﾁﾓﾄﾉｵｳｺﾞﾝ","ｇ","Y"
"610408367","10","トチモトのオウゴン末","33","1","ﾄﾁﾓﾄﾉｵｳｺﾞﾝﾏﾂ","ｇ","Y"
"610408368","9","トチモトのオウバク","33","1","ﾄﾁﾓﾄﾉｵｳﾊﾞｸ","ｇ","Y"
"610408369","10","トチモトのオウバク末","33","1","ﾄﾁﾓﾄﾉｵｳﾊﾞｸﾏﾂ","ｇ","Y"
"610408370","8","トチモトのオンジ","33","1","ﾄﾁﾓﾄﾉｵﾝｼﾞ","ｇ","Y"
"610408371","9","トチモトのオンジ末","33","1","ﾄﾁﾓﾄﾉｵﾝｼﾞﾏﾂ","ｇ","Y"
"610408372","9","トチモトのカッコン","33","1","ﾄﾁﾓﾄﾉｶｯｺﾝ","ｇ","Y"
"610408373","9","トチモトのカッセキ","33","1","ﾄﾁﾓﾄﾉｶｯｾｷ","ｇ","Y"
"610408374","10","トチモトのカノコソウ","33","1","ﾄﾁﾓﾄﾉｶﾉｺｿｳ","ｇ","Y"
"610408375","11","トチモトのカノコソウ末","33","1","ﾄﾁﾓﾄﾉｶﾉｺｿｳﾏﾂ","ｇ","Y"
"610408376","9","トチモトのカロコン","33","1","ﾄﾁﾓﾄﾉｶﾛｺﾝ","ｇ","Y"
"610408377","7","トチモトの乾姜","33","1","ﾄﾁﾓﾄﾉｶﾝｷｮｳ","ｇ","Y"
"610408378","10","トチモトのカンテン末","33","1","ﾄﾁﾓﾄﾉｶﾝﾃﾝﾏﾂ","ｇ","Y"
"610408379","9","トチモトのカンゾウ","33","1","ﾄﾁﾓﾄﾉｶﾝｿﾞｳ","ｇ","Y"
"610408380","10","トチモトのカンゾウ末","33","1","ﾄﾁﾓﾄﾉｶﾝｿﾞｳﾏﾂ","ｇ","Y"
"610408381","9","トチモトのカゴソウ","33","1","ﾄﾁﾓﾄﾉｶｺﾞｿｳ","ｇ","Y"
"610408382","10","トチモトのキョウニン","33","1","ﾄﾁﾓﾄﾉｷｮｳﾆﾝ","ｇ","Y"
"610408383","9","トチモトのキキョウ","33","1","ﾄﾁﾓﾄﾉｷｷｮｳ","ｇ","Y"
"610408384","10","トチモトのキキョウ末","33","1","ﾄﾁﾓﾄﾉｷｷｮｳﾏﾂ","ｇ","Y"
"610408385","9","トチモトのキササゲ","33","1","ﾄﾁﾓﾄﾉｷｻｻｹﾞ","ｇ","Y"
"610408386","8","トチモトのキジツ","33","1","ﾄﾁﾓﾄﾉｷｼﾞﾂ","ｇ","Y"
"610408387","8","トチモトのクジン","33","1","ﾄﾁﾓﾄﾉｸｼﾞﾝ","ｇ","Y"
"610408388","9","トチモトのクジン末","33","1","ﾄﾁﾓﾄﾉｸｼﾞﾝﾏﾂ","ｇ","Y"
"610408389","8","トチモトのケイヒ","33","1","ﾄﾁﾓﾄﾉｹｲﾋ","ｇ","Y"
"610408390","9","トチモトのケイヒ末","33","1","ﾄﾁﾓﾄﾉｹｲﾋﾏﾂ","ｇ","Y"
"610408391","9","トチモトのケイガイ","33","1","ﾄﾁﾓﾄﾉｹｲｶﾞｲ","ｇ","Y"
"610408392","10","トチモトのケツメイシ","33","1","ﾄﾁﾓﾄﾉｹﾂﾒｲｼ","ｇ","Y"
"610408393","9","トチモトのケンゴシ","33","1","ﾄﾁﾓﾄﾉｹﾝｺﾞｼ","ｇ","Y"
"610408394","8","トチモトのコウカ","33","1","ﾄﾁﾓﾄﾉｺｳｶ","ｇ","Y"
"610408395","9","トチモトのコウジン","33","1","ﾄﾁﾓﾄﾉｺｳｼﾞﾝ","ｇ","Y"
"610408396","9","トチモトのコウブシ","33","1","ﾄﾁﾓﾄﾉｺｳﾌﾞｼ","ｇ","Y"
"610408397","10","トチモトのコウブシ末","33","1","ﾄﾁﾓﾄﾉｺｳﾌﾞｼﾏﾂ","ｇ","Y"
"610408398","9","トチモトのコウベイ","33","1","ﾄﾁﾓﾄﾉｺｳﾍﾞｲ","ｇ","Y"
"610408399","9","トチモトのコウボク","33","1","ﾄﾁﾓﾄﾉｺｳﾎﾞｸ","ｇ","Y"
"610408400","10","トチモトのコウボク末","33","1","ﾄﾁﾓﾄﾉｺｳﾎﾞｸﾏﾂ","ｇ","Y"
"610408401","9","トチモトのコロンボ","33","1","ﾄﾁﾓﾄﾉｺﾛﾝﾎﾞ","ｇ","Y"
"610408402","10","トチモトのコロンボ末","33","1","ﾄﾁﾓﾄﾉｺﾛﾝﾎﾞﾏﾂ","ｇ","Y"
"610408403","11","トチモトのコンズランゴ","33","1","ﾄﾁﾓﾄﾉｺﾝｽﾞﾗﾝｺﾞ","ｇ","Y"
"610408404","8","トチモトのサイコ","33","1","ﾄﾁﾓﾄﾉｻｲｺ","ｇ","Y"
"610408405","9","トチモトのサイシン","33","1","ﾄﾁﾓﾄﾉｻｲｼﾝ","ｇ","Y"
"610408406","9","トチモトのサフラン","33","1","ﾄﾁﾓﾄﾉｻﾌﾗﾝ","ｇ","Y"
"610408407","10","トチモトのサンキライ","33","1","ﾄﾁﾓﾄﾉｻﾝｷﾗｲ","ｇ","Y"
"610408408","11","トチモトのサンキライ末","33","1","ﾄﾁﾓﾄﾉｻﾝｷﾗｲﾏﾂ","ｇ","Y"
"610408409","10","トチモトのサンシュユ","33","1","ﾄﾁﾓﾄﾉｻﾝｼｭﾕ","ｇ","Y"
"610408410","10","トチモトのサンショウ","33","1","ﾄﾁﾓﾄﾉｻﾝｼｮｳ","ｇ","Y"
"610408411","11","トチモトのサンショウ末","33","1","ﾄﾁﾓﾄﾉｻﾝｼｮｳﾏﾂ","ｇ","Y"
"610408412","9","トチモトのサンシシ","33","1","ﾄﾁﾓﾄﾉｻﾝｼｼ","ｇ","Y"
"610408413","10","トチモトのサンシシ末","33","1","ﾄﾁﾓﾄﾉｻﾝｼｼﾏﾂ","ｇ","Y"
"610408414","9","トチモトのサンヤク","33","1","ﾄﾁﾓﾄﾉｻﾝﾔｸ","ｇ","Y"
"610408415","10","トチモトのサンズコン","33","1","ﾄﾁﾓﾄﾉｻﾝｽﾞｺﾝ","ｇ","Y"
"610408416","10","トチモトのシャクヤク","33","1","ﾄﾁﾓﾄﾉｼｬｸﾔｸ","ｇ","Y"
"610408417","11","トチモトのシャクヤク末","33","1","ﾄﾁﾓﾄﾉｼｬｸﾔｸﾏﾂ","ｇ","Y"
"610408418","10","トチモトのシャゼンシ","33","1","ﾄﾁﾓﾄﾉｼｬｾﾞﾝｼ","ｇ","Y"
"610408419","11","トチモトのシャゼンソウ","33","1","ﾄﾁﾓﾄﾉｼｬｾﾞﾝｿｳ","ｇ","Y"
"610408420","10","トチモトのシュクシャ","33","1","ﾄﾁﾓﾄﾉｼｭｸｼｬ","ｇ","Y"
"610408421","11","トチモトのシュクシャ末","33","1","ﾄﾁﾓﾄﾉｼｭｸｼｬﾏﾂ","ｇ","Y"
"610408422","11","トチモトのショウキョウ","33","1","ﾄﾁﾓﾄﾉｼｮｳｷｮｳ","ｇ","Y"
"610408423","12","トチモトのショウキョウ末","33","1","ﾄﾁﾓﾄﾉｼｮｳｷｮｳﾏﾂ","ｇ","Y"
"610408424","9","トチモトのショウマ","33","1","ﾄﾁﾓﾄﾉｼｮｳﾏ","ｇ","Y"
"610408425","10","トチモトのショウズク","33","1","ﾄﾁﾓﾄﾉｼｮｳｽﾞｸ","ｇ","Y"
"610408426","10","トチモトのショウバク","33","1","ﾄﾁﾓﾄﾉｼｮｳﾊﾞｸ","ｇ","Y"
"610408427","8","トチモトのシコン","33","1","ﾄﾁﾓﾄﾉｼｺﾝ","ｇ","Y"
"610408428","9","トチモトのセッコウ","33","1","ﾄﾁﾓﾄﾉｾｯｺｳ","ｇ","Y"
"610408429","8","トチモトのセネガ","33","1","ﾄﾁﾓﾄﾉｾﾈｶﾞ","ｇ","Y"
"610408430","9","トチモトのセネガ末","33","1","ﾄﾁﾓﾄﾉｾﾈｶﾞﾏﾂ","ｇ","Y"
"610408431","10","トチモトのセンキュウ","33","1","ﾄﾁﾓﾄﾉｾﾝｷｭｳ","ｇ","Y"
"610408432","11","トチモトのセンキュウ末","33","1","ﾄﾁﾓﾄﾉｾﾝｷｭｳﾏﾂ","ｇ","Y"
"610408433","9","トチモトのセンコツ","33","1","ﾄﾁﾓﾄﾉｾﾝｺﾂ","ｇ","Y"
"610408434","8","トチモトのセンナ","33","1","ﾄﾁﾓﾄﾉｾﾝﾅ","ｇ","Y"
"610408435","9","トチモトのセンナ末","33","1","ﾄﾁﾓﾄﾉｾﾝﾅﾏﾂ","ｇ","Y"
"610408436","9","トチモトのセンブリ","33","1","ﾄﾁﾓﾄﾉｾﾝﾌﾞﾘ","ｇ","Y"
"610408437","10","トチモトのセンブリ末","33","1","ﾄﾁﾓﾄﾉｾﾝﾌﾞﾘﾏﾂ","ｇ","Y"
"610408438","10","トチモトのソウハクヒ","33","1","ﾄﾁﾓﾄﾉｿｳﾊｸﾋ","ｇ","Y"
"610408439","10","トチモトのソウジュツ","33","1","ﾄﾁﾓﾄﾉｿｳｼﾞｭﾂ","ｇ","Y"
"610408440","11","トチモトのソウジュツ末","33","1","ﾄﾁﾓﾄﾉｿｳｼﾞｭﾂﾏﾂ","ｇ","Y"
"610408441","8","トチモトのソヨウ","33","1","ﾄﾁﾓﾄﾉｿﾖｳ","ｇ","Y"
"610408442","9","トチモトのタイソウ","33","1","ﾄﾁﾓﾄﾉﾀｲｿｳ","ｇ","Y"
"610408443","9","トチモトのタクシャ","33","1","ﾄﾁﾓﾄﾉﾀｸｼｬ","ｇ","Y"
"610408444","10","トチモトのタクシャ末","33","1","ﾄﾁﾓﾄﾉﾀｸｼｬﾏﾂ","ｇ","Y"
"610408445","9","トチモトのチョウジ","33","1","ﾄﾁﾓﾄﾉﾁｮｳｼﾞ","ｇ","Y"
"610408446","10","トチモトのチョウジ末","33","1","ﾄﾁﾓﾄﾉﾁｮｳｼﾞﾏﾂ","ｇ","Y"
"610408447","9","トチモトのチョレイ","33","1","ﾄﾁﾓﾄﾉﾁｮﾚｲ","ｇ","Y"
"610408448","13","トチモトのチクセツニンジン","33","1","ﾄﾁﾓﾄﾉﾁｸｾﾂﾆﾝｼﾞﾝ","ｇ","Y"
"610408449","14","トチモトのチクセツニンジン末","33","1","ﾄﾁﾓﾄﾉﾁｸｾﾂﾆﾝｼﾞﾝﾏﾂ","ｇ","Y"
"610408450","7","トチモトのチモ","33","1","ﾄﾁﾓﾄﾉﾁﾓ","ｇ","Y"
"610408451","8","トチモトのチンピ","33","1","ﾄﾁﾓﾄﾉﾁﾝﾋﾟ","ｇ","Y"
"610408452","8","トチモトのトウキ","33","1","ﾄﾁﾓﾄﾉﾄｳｷ","ｇ","Y"
"610408453","9","トチモトのトウキ末","33","1","ﾄﾁﾓﾄﾉﾄｳｷﾏﾂ","ｇ","Y"
"610408454","9","トチモトのトウニン","33","1","ﾄﾁﾓﾄﾉﾄｳﾆﾝ","ｇ","Y"
"610408455","8","トチモトのトウヒ","33","1","ﾄﾁﾓﾄﾉﾄｳﾋ","ｇ","Y"
"610408456","10","トチモトのトウガラシ","33","1","ﾄﾁﾓﾄﾉﾄｳｶﾞﾗｼ","ｇ","Y"
"610408460","9","トチモトのニンジン","33","1","ﾄﾁﾓﾄﾉﾆﾝｼﾞﾝ","ｇ","Y"
"610408461","8","トチモトのニガキ","33","1","ﾄﾁﾓﾄﾉﾆｶﾞｷ","ｇ","Y"
"610408463","8","トチモトのハッカ","33","1","ﾄﾁﾓﾄﾉﾊｯｶ","ｇ","Y"
"610408464","11","トチモトのハマボウフウ","33","1","ﾄﾁﾓﾄﾉﾊﾏﾎﾞｳﾌｳ","ｇ","Y"
"610408465","8","トチモトのハンゲ","33","1","ﾄﾁﾓﾄﾉﾊﾝｹﾞ","ｇ","Y"
"610408466","8","トチモトのマオウ","33","1","ﾄﾁﾓﾄﾉﾏｵｳ","ｇ","Y"
"610408467","9","トチモトのモッコウ","33","1","ﾄﾁﾓﾄﾉﾓｯｺｳ","ｇ","Y"
"610408468","9","トチモトのモクツウ","33","1","ﾄﾁﾓﾄﾉﾓｸﾂｳ","ｇ","Y"
"610408469","8","トチモトのヤクチ","33","1","ﾄﾁﾓﾄﾉﾔｸﾁ","ｇ","Y"
"610408470","10","トチモトのヨクイニン","33","1","ﾄﾁﾓﾄﾉﾖｸｲﾆﾝ","ｇ","Y"
"610408471","11","トチモトのヨクイニン末","33","1","ﾄﾁﾓﾄﾉﾖｸｲﾆﾝﾏﾂ","ｇ","Y"
"610408472","10","トチモトのリュウコツ","33","1","ﾄﾁﾓﾄﾉﾘｭｳｺﾂ","ｇ","Y"
"610408473","10","トチモトのリュウタン","33","1","ﾄﾁﾓﾄﾉﾘｭｳﾀﾝ","ｇ","Y"
"610408474","11","トチモトのリュウタン末","33","1","ﾄﾁﾓﾄﾉﾘｭｳﾀﾝﾏﾂ","ｇ","Y"
"610408475","10","トチモトのレンギョウ","33","1","ﾄﾁﾓﾄﾉﾚﾝｷﾞｮｳ","ｇ","Y"
"610408476","10","トチモトのロートコン","33","1","ﾄﾁﾓﾄﾉﾛｰﾄｺﾝ","ｇ","Y"
"610408477","9","トチモトのガジュツ","33","1","ﾄﾁﾓﾄﾉｶﾞｼﾞｭﾂ","ｇ","Y"
"610408478","10","トチモトのガジュツ末","33","1","ﾄﾁﾓﾄﾉｶﾞｼﾞｭﾂﾏﾂ","ｇ","Y"
"610408479","10","トチモトのゲンチアナ","33","1","ﾄﾁﾓﾄﾉｹﾞﾝﾁｱﾅ","ｇ","Y"
"610408480","11","トチモトのゲンチアナ末","33","1","ﾄﾁﾓﾄﾉｹﾞﾝﾁｱﾅﾏﾂ","ｇ","Y"
"610408481","12","トチモトのゲンノショウコ","33","1","ﾄﾁﾓﾄﾉｹﾞﾝﾉｼｮｳｺ","ｇ","Y"
"610408482","13","トチモトのゲンノショウコ末","33","1","ﾄﾁﾓﾄﾉｹﾞﾝﾉｼｮｳｺﾏﾂ","ｇ","Y"
"610408483","9","トチモトのゴシュユ","33","1","ﾄﾁﾓﾄﾉｺﾞｼｭﾕ","ｇ","Y"
"610408484","8","トチモトのゴシツ","33","1","ﾄﾁﾓﾄﾉｺﾞｼﾂ","ｇ","Y"
"610408485","8","トチモトのゴミシ","33","1","ﾄﾁﾓﾄﾉｺﾞﾐｼ","ｇ","Y"
"610408486","10","トチモトのジュウヤク","33","1","ﾄﾁﾓﾄﾉｼﾞｭｳﾔｸ","ｇ","Y"
"610408487","8","トチモトのジオウ","33","1","ﾄﾁﾓﾄﾉｼﾞｵｳ","ｇ","Y"
"610408488","9","トチモトのダイオウ","33","1","ﾄﾁﾓﾄﾉﾀﾞｲｵｳ","ｇ","Y"
"610408489","10","トチモトのダイオウ末","33","1","ﾄﾁﾓﾄﾉﾀﾞｲｵｳﾏﾂ","ｇ","Y"
"610408490","11","トチモトのバクモンドウ","33","1","ﾄﾁﾓﾄﾉﾊﾞｸﾓﾝﾄﾞｳ","ｇ","Y"
"610408491","9","トチモトのビャクシ","33","1","ﾄﾁﾓﾄﾉﾋﾞｬｸｼ","ｇ","Y"
"610408492","10","トチモトのビャクゴウ","33","1","ﾄﾁﾓﾄﾉﾋﾞｬｸｺﾞｳ","ｇ","Y"
"610408493","11","トチモトのビャクジュツ","33","1","ﾄﾁﾓﾄﾉﾋﾞｬｸｼﾞｭﾂ","ｇ","Y"
"610408494","12","トチモトのビャクジュツ末","33","1","ﾄﾁﾓﾄﾉﾋﾞｬｸｼﾞｭﾂﾏﾂ","ｇ","Y"
"610408495","10","トチモトのビンロウジ","33","1","ﾄﾁﾓﾄﾉﾋﾞﾝﾛｳｼﾞ","ｇ","Y"
"610408496","10","トチモトのブクリョウ","33","1","ﾄﾁﾓﾄﾉﾌﾞｸﾘｮｳ","ｇ","Y"
"610408497","11","トチモトのブクリョウ末","33","1","ﾄﾁﾓﾄﾉﾌﾞｸﾘｮｳﾏﾂ","ｇ","Y"
"610408498","8","トチモトのボウイ","33","1","ﾄﾁﾓﾄﾉﾎﾞｳｲ","ｇ","Y"
"610408499","9","トチモトのボウコン","33","1","ﾄﾁﾓﾄﾉﾎﾞｳｺﾝ","ｇ","Y"
"610408500","9","トチモトのボウフウ","33","1","ﾄﾁﾓﾄﾉﾎﾞｳﾌｳ","ｇ","Y"
"610408501","9","トチモトのボクソク","33","1","ﾄﾁﾓﾄﾉﾎﾞｸｿｸ","ｇ","Y"
"610408502","9","トチモトのボタンピ","33","1","ﾄﾁﾓﾄﾉﾎﾞﾀﾝﾋﾟ","ｇ","Y"
"610408503","10","トチモトのボタンピ末","33","1","ﾄﾁﾓﾄﾉﾎﾞﾀﾝﾋﾟﾏﾂ","ｇ","Y"
"610408504","8","トチモトのボレイ","33","1","ﾄﾁﾓﾄﾉﾎﾞﾚｲ","ｇ","Y"
"610408511","12","ハッカ油「コザカイ・Ｍ」","36","2","ﾊｯｶﾕｺｻﾞｶｲM","ｍＬ","Y"
"610408585","15","ヨウ化カリウム「コザカイ・Ｍ」","33","1","ﾖｳｶｶﾘｳﾑｺｻﾞｶｲM","ｇ","Y"
"610408647","12","ブドウ糖「コザカイ・Ｍ」","33","1","ﾌﾞﾄﾞｳﾄｳｺｻﾞｶｲM","ｇ","Y"
"610408658","11","パンクレアチン「三恵」","33","1","ﾊﾟﾝｸﾚｱﾁﾝｻﾝｹｲ","ｇ","Y"
"610408665","7","三和ダイオウ末","33","1","ｻﾝﾜﾀﾞｲｵｳﾏﾂ","ｇ","Y"
"610408666","9","小島アセンヤク末Ｍ","33","1","ｺｼﾞﾏｱｾﾝﾔｸﾏﾂM","ｇ","Y"
"610408667","7","小島アロエ末Ｍ","33","1","ｺｼﾞﾏｱﾛｴﾏﾂM","ｇ","Y"
"610408668","8","小島ウワウルシＭ","33","1","ｺｼﾞﾏｳﾜｳﾙｼM","ｇ","Y"
"610408669","7","小島キササゲＭ","33","1","ｺｼﾞﾏｷｻｻｹﾞM","ｇ","Y"
"610408673","7","小島サフランＭ","33","1","ｺｼﾞﾏｻﾌﾗﾝM","ｇ","Y"
"610408674","6","小島セネガＭ","33","1","ｺｼﾞﾏｾﾈｶﾞM","ｇ","Y"
"610408675","7","小島セネガ末Ｍ","33","1","ｺｼﾞﾏｾﾈｶﾞﾏﾂM","ｇ","Y"
"610408676","6","小島センナＭ","33","1","ｺｼﾞﾏｾﾝﾅM","ｇ","Y"
"610408677","7","小島センナ末Ｍ","33","1","ｺｼﾞﾏｾﾝﾅﾏﾂM","ｇ","Y"
"610408678","7","小島センブリＭ","33","1","ｺｼﾞﾏｾﾝﾌﾞﾘM","ｇ","Y"
"610408679","8","小島センブリ末Ｍ","33","1","ｺｼﾞﾏｾﾝﾌﾞﾘﾏﾂM","ｇ","Y"
"610408682","7","小島ハッカ葉Ｍ","33","1","ｺｼﾞﾏﾊｯｶﾖｳM","ｇ","Y"
"610408683","8","小島ヨクイニンＭ","33","1","ｺｼﾞﾏﾖｸｲﾆﾝM","ｇ","Y"
"610408684","9","小島ヨクイニン末Ｍ","33","1","ｺｼﾞﾏﾖｸｲﾆﾝﾏﾂM","ｇ","Y"
"610408685","8","小島ゲンチアナＭ","33","1","ｺｼﾞﾏｹﾞﾝﾁｱﾅM","ｇ","Y"
"610408686","9","小島ゲンチアナ末Ｍ","33","1","ｺｼﾞﾏｹﾞﾝﾁｱﾅﾏﾂM","ｇ","Y"
"610408687","6","小島ボレイＭ","33","1","ｺｼﾞﾏﾎﾞﾚｲM","ｇ","Y"
"610408688","6","小島か楼根Ｍ","33","1","ｺｼﾞﾏｶﾛｺﾝM","ｇ","Y"
"610408689","6","小島五味子Ｍ","33","1","ｺｼﾞﾏｺﾞﾐｼM","ｇ","Y"
"610408690","5","小島十薬Ｍ","33","1","ｺｼﾞﾏｼﾞｭｳﾔｸM","ｇ","Y"
"610408691","5","小島大黄Ｍ","33","1","ｺｼﾞﾏﾀﾞｲｵｳM","ｇ","Y"
"610408692","6","小島大黄末Ｍ","33","1","ｺｼﾞﾏﾀﾞｲｵｳﾏﾂM","ｇ","Y"
"610408693","5","小島大棗Ｍ","33","1","ｺｼﾞﾏﾀｲｿｳM","ｇ","Y"
