"ward_code","ward_name","category","sub_category","valid_from","valid_to","change_type","raw_record"
"190620017","急性期機能病棟１７","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDE3IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ke+8lyIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMTciLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAxNzAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAxNyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJciLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620018","急性期機能病棟１８","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDE4IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ke+8mCIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMTgiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAxODAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAxOCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJgiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620019","急性期機能病棟１９","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDE5IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ke+8mSIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMTkiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAxOTAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAxOSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJHvvJkiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620020","急性期機能病棟２０","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDIwIiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8kCIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjAiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyMDAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyMCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJAiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620021","急性期機能病棟２１","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDIxIiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8kSIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjEiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyMTAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyMSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJEiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620022","急性期機能病棟２２","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDIyIiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8kiIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjIiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyMjAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyMiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJIiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620023","急性期機能病棟２３","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDIzIiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8kyIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjMiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyMzAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyMyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJMiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620024","急性期機能病棟２４","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDI0IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8lCIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjQiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyNDAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyNCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJQiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620025","急性期機能病棟２５","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDI1IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8lSIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjUiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyNTAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyNSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJUiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620026","急性期機能病棟２６","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDI2IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8liIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjYiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyNjAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyNiIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJYiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620027","急性期機能病棟２７","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDI3IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8lyIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjciLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyNzAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyNyIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJciLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620028","急性期機能病棟２８","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDI4IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8mCIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjgiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyODAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyOCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJgiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620029","急性期機能病棟２９","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDI5IiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8ku+8mSIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMjkiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAyOTAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAyOSIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJLvvJkiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
"190620030","急性期機能病棟３０","","","20240601","99999999","0","IjAiLCJTIiwiMTkwNjIwMDMwIiwiOSIsIuaApeaAp+acn+apn+iDveeXheajn++8k++8kCIsIjE3Iiwi7723772t772z772+772y77237723776J772z776L776e772u772z776E772zMzAiLCIwIiwiMCIsIiIsIjMiLCIwLjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiMCIsIjAiLCIzIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjk5OTk5OTk5IiwiMCIsIjAuMDAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMC4wMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjEiLCIxIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIxIiwiKiIsIiIsIjIwMjQwNjAxIiwiOTk5OTk5OTkiLCI5OTkyMDAzMDAiLCI5IiwiMDIiLCIwMDEiLCIwMiIsIjAzMCIsIjAiLCIwMCIsIjAwMCIsIjAwIiwiMDAiLCIwMCIsIjAwIiwiMCIsIjAwIiwiMDAiLCIwIiwiMDAiLCIwMCIsIjAiLCIwMCIsIjAwIiwiMCIsIjAiLCLmgKXmgKfmnJ/mqZ/og73nl4Xmo5/vvJPvvJAiLCIwIiwiMCIsIjAiLCIiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMCIsIjAiLCIwIiwiMDAwIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIiwiIg=="
